Workout DateTime,Program,Day Name,Exercise,Is Warmup Set?,Required Reps,Completed Reps,Is AMRAP?,Required RPE,Completed RPE,Log RPE?,Required Weight Value,Required Weight Unit,Completed Weight Value,Completed Weight Unit,Ask Weight?,Completed Reps Time,Target Muscles,Synergist Muscles,Notes
2025-11-29T17:24:52.508Z,SBS Novice Hypertrophy 5x,Day 5,"Shrug, Barbell",0,8,8,0,,,0,135,lb,135,lb,0,2025-11-29T17:55:20.282Z,Trapezius Upper Fibers,"Levator Scapulae,Trapezius Middle Fibers",
2025-11-29T17:24:52.508Z,SBS Novice Hypertrophy 5x,Day 5,"Shrug, Barbell",0,8,8,0,,,0,135,lb,135,lb,0,2025-11-29T17:58:09.715Z,Trapezius Upper Fibers,"Levator Scapulae,Trapezius Middle Fibers",
2025-11-29T17:24:52.508Z,SBS Novice Hypertrophy 5x,Day 5,"Shrug, Barbell",0,8,8,0,,,0,135,lb,135,lb,0,2025-11-29T18:02:07.563Z,Trapezius Upper Fibers,"Levator Scapulae,Trapezius Middle Fibers",
2025-11-29T17:24:52.508Z,SBS Novice Hypertrophy 5x,Day 5,Incline Chest Fly,1,5,2,0,,,0,15,lb,20,lb,0,2025-11-29T17:28:58.985Z,Pectoralis Major Clavicular Head,"Biceps Brachii,Deltoid Anterior,Pectoralis Major Sternal Head",
2025-11-29T17:24:52.508Z,SBS Novice Hypertrophy 5x,Day 5,Incline Chest Fly,0,8,8,0,,,0,20,lb,20,lb,0,2025-11-29T17:38:10.942Z,Pectoralis Major Clavicular Head,"Biceps Brachii,Deltoid Anterior,Pectoralis Major Sternal Head",
2025-11-29T17:24:52.508Z,SBS Novice Hypertrophy 5x,Day 5,Incline Chest Fly,0,8,8,0,,,0,20,lb,20,lb,0,2025-11-29T17:38:11.306Z,Pectoralis Major Clavicular Head,"Biceps Brachii,Deltoid Anterior,Pectoralis Major Sternal Head",
2025-11-29T17:24:52.508Z,SBS Novice Hypertrophy 5x,Day 5,Incline Chest Fly,0,8,8,0,,,0,20,lb,20,lb,0,2025-11-29T17:41:55.781Z,Pectoralis Major Clavicular Head,"Biceps Brachii,Deltoid Anterior,Pectoralis Major Sternal Head",
2025-11-29T17:24:52.508Z,SBS Novice Hypertrophy 5x,Day 5,Incline Chest Fly,0,8,8,0,,,0,20,lb,20,lb,0,2025-11-29T17:46:07.789Z,Pectoralis Major Clavicular Head,"Biceps Brachii,Deltoid Anterior,Pectoralis Major Sternal Head",
2025-11-29T17:24:52.508Z,SBS Novice Hypertrophy 5x,Day 5,Standing Row Rear Delt With Rope,1,5,2,0,,,0,32.5,lb,42.5,lb,0,2025-11-29T18:40:20.162Z,Deltoid Posterior,"Brachialis,Brachioradialis,Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-29T17:24:52.508Z,SBS Novice Hypertrophy 5x,Day 5,Standing Row Rear Delt With Rope,0,10,10,0,,,0,42.5,lb,37.5,lb,0,2025-11-29T18:42:24.062Z,Deltoid Posterior,"Brachialis,Brachioradialis,Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-29T17:24:52.508Z,SBS Novice Hypertrophy 5x,Day 5,Standing Row Rear Delt With Rope,0,10,10,0,,,0,42.5,lb,37.5,lb,0,2025-11-29T18:45:54.646Z,Deltoid Posterior,"Brachialis,Brachioradialis,Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-29T17:24:52.508Z,SBS Novice Hypertrophy 5x,Day 5,Standing Row Rear Delt With Rope,0,10,11,0,,,0,42.5,lb,37.5,lb,0,2025-11-29T18:49:18.401Z,Deltoid Posterior,"Brachialis,Brachioradialis,Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-27T00:52:07.189Z,SBS Novice Hypertrophy 5x,Day 3,Shoulder Press,1,5,2,0,,,0,27.5,lb,35,lb,0,2025-11-27T00:52:58.686Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2025-11-27T00:52:07.189Z,SBS Novice Hypertrophy 5x,Day 3,Shoulder Press,0,10,10,0,,,0,35,lb,35,lb,0,2025-11-27T00:56:06.630Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2025-11-27T00:52:07.189Z,SBS Novice Hypertrophy 5x,Day 3,Shoulder Press,0,10,10,0,,,0,35,lb,35,lb,0,2025-11-27T01:01:28.805Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2025-11-27T00:52:07.189Z,SBS Novice Hypertrophy 5x,Day 3,Shoulder Press,0,10,10,0,,,0,35,lb,35,lb,0,2025-11-27T01:04:43.271Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2025-11-27T00:52:07.189Z,SBS Novice Hypertrophy 5x,Day 3,Pull Up,0,8,4,0,,,0,0,lb,0,lb,0,2025-11-27T01:05:18.817Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-27T00:52:07.189Z,SBS Novice Hypertrophy 5x,Day 3,Pull Up,0,8,2,0,,,0,0,lb,0,lb,0,2025-11-27T01:08:44.312Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-27T00:52:07.189Z,SBS Novice Hypertrophy 5x,Day 3,Pull Up,0,8,2,0,,,0,0,lb,0,lb,0,2025-11-27T01:12:13.399Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-27T00:52:07.189Z,SBS Novice Hypertrophy 5x,Day 3,"Incline Bench Press, Dumbbell",1,,2,0,,,0,,,40,lb,0,2025-11-27T01:13:10.838Z,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2025-11-27T00:52:07.189Z,SBS Novice Hypertrophy 5x,Day 3,"Incline Bench Press, Dumbbell",0,10,10,0,,,0,40,lb,40,lb,0,2025-11-27T01:16:37.163Z,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2025-11-27T00:52:07.189Z,SBS Novice Hypertrophy 5x,Day 3,"Incline Bench Press, Dumbbell",0,10,10,0,,,0,40,lb,40,lb,0,2025-11-27T01:21:45.948Z,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2025-11-27T00:52:07.189Z,SBS Novice Hypertrophy 5x,Day 3,"Incline Bench Press, Dumbbell",0,10,10,0,,,0,40,lb,40,lb,0,2025-11-27T01:25:07.475Z,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2025-11-27T00:52:07.189Z,SBS Novice Hypertrophy 5x,Day 3,"Seated Row, Leverage Machine",1,5,4,0,,,0,55,lb,70,lb,0,2025-11-27T01:25:54.231Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-27T00:52:07.189Z,SBS Novice Hypertrophy 5x,Day 3,"Seated Row, Leverage Machine",1,4,2,0,,,0,70,lb,137.5,lb,0,2025-11-27T01:26:29.212Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-27T00:52:07.189Z,SBS Novice Hypertrophy 5x,Day 3,"Seated Row, Leverage Machine",0,8,8,0,,,0,70,lb,137.5,lb,0,2025-11-27T01:29:22.153Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-27T00:52:07.189Z,SBS Novice Hypertrophy 5x,Day 3,"Seated Row, Leverage Machine",0,8,8,0,,,0,70,lb,137.5,lb,0,2025-11-27T01:36:12.272Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-27T00:52:07.189Z,SBS Novice Hypertrophy 5x,Day 3,"Seated Row, Leverage Machine",0,8,8,0,,,0,70,lb,137.5,lb,0,2025-11-27T01:36:17.820Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-27T00:52:07.189Z,SBS Novice Hypertrophy 5x,Day 3,"Seated Row, Leverage Machine",0,8,8,0,,,0,70,lb,137.5,lb,0,2025-11-27T01:36:39.949Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Squat,1,5,5,0,,,0,45,lb,45,lb,0,2025-11-23T21:34:03.473Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Squat,1,5,2,0,,,0,107.5,lb,135,lb,0,2025-11-23T21:35:12.980Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Squat,0,8,8,0,,,0,135,lb,135,lb,0,2025-11-23T21:39:28.120Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Squat,0,8,8,0,,,0,135,lb,135,lb,0,2025-11-23T21:52:22.293Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Squat,0,8,8,0,,,0,135,lb,135,lb,0,2025-11-23T21:57:43.496Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Squat,0,8,8,0,,,0,135,lb,135,lb,0,2025-11-23T22:06:17.004Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Deadlift,1,5,3,0,,,0,80,lb,135,lb,0,2025-11-23T22:09:18.250Z,Gluteus Maximus,"Adductor Magnus,Hamstrings,Quadriceps,Soleus",
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Deadlift,1,5,2,0,,,0,127.5,lb,155,lb,0,2025-11-23T22:09:22.278Z,Gluteus Maximus,"Adductor Magnus,Hamstrings,Quadriceps,Soleus",
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Deadlift,0,8,8,0,,,0,160,lb,165,lb,0,2025-11-23T22:13:13.777Z,Gluteus Maximus,"Adductor Magnus,Hamstrings,Quadriceps,Soleus",
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Deadlift,0,8,8,0,,,0,160,lb,165,lb,0,2025-11-23T22:19:25.660Z,Gluteus Maximus,"Adductor Magnus,Hamstrings,Quadriceps,Soleus",
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Deadlift,0,8,6,0,,,0,160,lb,165,lb,0,2025-11-23T22:32:06.698Z,Gluteus Maximus,"Adductor Magnus,Hamstrings,Quadriceps,Soleus",
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Deadlift,0,8,8,0,,,0,160,lb,160,lb,0,2025-11-23T23:36:55.025Z,Gluteus Maximus,"Adductor Magnus,Hamstrings,Quadriceps,Soleus",
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Bulgarian Split Squat,1,5,2,0,,,0,15,lb,15,lb,0,2025-11-26T00:04:32.458Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Bulgarian Split Squat,0,8,8,0,,,0,20,lb,20,lb,0,2025-11-26T00:07:49.426Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Bulgarian Split Squat,0,8,8,0,,,0,20,lb,20,lb,0,2025-11-26T00:11:42.709Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Bulgarian Split Squat,0,8,8,0,,,0,20,lb,20,lb,0,2025-11-26T00:15:15.749Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Bulgarian Split Squat,0,8,8,0,,,0,20,lb,20,lb,0,2025-11-26T00:21:28.372Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Calf Press on Leg Press,1,5,7,0,,,0,106.25,lb,105,lb,0,2025-11-26T00:21:57.413Z,Gastrocnemius,Soleus,
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Calf Press on Leg Press,1,5,5,0,,,0,177.5,lb,180,lb,0,2025-11-26T00:22:16.897Z,Gastrocnemius,Soleus,
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Calf Press on Leg Press,1,5,3,0,,,0,283.75,lb,283.75,lb,0,2025-11-26T00:22:28.633Z,Gastrocnemius,Soleus,
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Calf Press on Leg Press,1,3,2,0,,,0,283.75,lb,355,lb,0,2025-11-26T00:23:00.655Z,Gastrocnemius,Soleus,
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Calf Press on Leg Press,0,10,10,0,,,0,355,lb,355,lb,0,2025-11-26T00:25:01.437Z,Gastrocnemius,Soleus,
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Calf Press on Leg Press,0,10,10,0,,,0,355,lb,355,lb,0,2025-11-26T00:27:35.159Z,Gastrocnemius,Soleus,
2025-11-23T21:32:30.542Z,SBS Novice Hypertrophy 5x,Day 2,Calf Press on Leg Press,0,10,10,0,,,0,355,lb,355,lb,0,2025-11-26T00:30:08.859Z,Gastrocnemius,Soleus,
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Bench Press, Dumbbell",1,5,2,0,,,0,40,lb,50,lb,0,2025-11-22T23:35:06.169Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Bench Press, Dumbbell",0,8,8,0,,,0,50,lb,50,lb,0,2025-11-22T23:38:14.563Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Bench Press, Dumbbell",0,8,8,0,,,0,50,lb,50,lb,0,2025-11-22T23:42:20.000Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Bench Press, Dumbbell",0,8,8,0,,,0,50,lb,50,lb,0,2025-11-22T23:48:13.788Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Bench Press, Dumbbell",0,8,8,0,,,0,50,lb,50,lb,0,2025-11-22T23:52:46.305Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Bent Over Row, Smith Machine",1,5,10,0,,,0,90,lb,25,lb,0,2025-11-23T00:24:59.062Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Bent Over Row, Smith Machine",1,5,2,0,,,0,90,lb,115,lb,0,2025-11-23T00:26:18.686Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Bent Over Row, Smith Machine",0,8,8,0,,,0,115,lb,115,lb,0,2025-11-23T00:31:28.659Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Bent Over Row, Smith Machine",0,8,2,0,,,0,115,lb,115,lb,0,2025-11-23T00:34:00.885Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Bent Over Row, Smith Machine",0,8,5,0,,,0,115,lb,115,lb,0,2025-11-23T00:37:02.928Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Bent Over Row, Smith Machine",0,8,2,0,,,0,115,lb,115,lb,0,2025-11-23T00:40:11.700Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Shoulder Press, Leverage Machine",1,5,3,0,,,0,53.75,lb,45,lb,0,2025-11-22T23:53:47.921Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Shoulder Press, Leverage Machine",1,3,2,0,,,0,45,lb,67.5,lb,0,2025-11-22T23:54:04.623Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Shoulder Press, Leverage Machine",0,8,8,0,,,0,67.5,lb,67.5,lb,0,2025-11-22T23:58:05.393Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Shoulder Press, Leverage Machine",0,8,8,0,,,0,67.5,lb,67.5,lb,0,2025-11-23T00:02:55.986Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Shoulder Press, Leverage Machine",0,8,8,0,,,0,67.5,lb,67.5,lb,0,2025-11-23T00:07:21.463Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Shoulder Press, Leverage Machine",0,8,8,0,,,0,67.5,lb,67.5,lb,0,2025-11-23T00:11:16.527Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Lat Pulldown, Leverage Machine",1,,2,0,,,0,,,125,lb,0,2025-11-23T00:11:55.391Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Lat Pulldown, Leverage Machine",0,8,8,0,,,0,,,125,lb,0,2025-11-23T00:15:13.289Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Lat Pulldown, Leverage Machine",0,8,8,0,,,0,,,125,lb,0,2025-11-23T00:20:26.963Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-22T23:32:26.257Z,SBS Novice Hypertrophy 5x,Day 1,"Lat Pulldown, Leverage Machine",0,8,8,0,,,0,,,125,lb,0,2025-11-23T00:23:38.814Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-20T23:38:19.764Z,SBS Novice Hypertrophy 5x,Day 5,Concentration Curl,1,5,3,0,,,0,20,lb,20,lb,0,2025-11-20T23:39:20.820Z,Brachialis,"Biceps Brachii,Brachioradialis",
2025-11-20T23:38:19.764Z,SBS Novice Hypertrophy 5x,Day 5,Concentration Curl,1,3,1,0,,,0,20,lb,25,lb,0,2025-11-20T23:39:25.420Z,Brachialis,"Biceps Brachii,Brachioradialis",
2025-11-20T23:38:19.764Z,SBS Novice Hypertrophy 5x,Day 5,Concentration Curl,0,8,8,0,,,0,25,lb,25,lb,0,2025-11-20T23:42:08.438Z,Brachialis,"Biceps Brachii,Brachioradialis",
2025-11-20T23:38:19.764Z,SBS Novice Hypertrophy 5x,Day 5,Concentration Curl,0,8,8,0,,,0,25,lb,25,lb,0,2025-11-20T23:45:48.054Z,Brachialis,"Biceps Brachii,Brachioradialis",
2025-11-20T23:38:19.764Z,SBS Novice Hypertrophy 5x,Day 5,Concentration Curl,0,8,8,0,,,0,25,lb,25,lb,0,2025-11-20T23:50:37.390Z,Brachialis,"Biceps Brachii,Brachioradialis",
2025-11-20T23:38:19.764Z,SBS Novice Hypertrophy 5x,Day 5,Concentration Curl,0,8,8,0,,,0,25,lb,25,lb,0,2025-11-20T23:54:36.697Z,Brachialis,"Biceps Brachii,Brachioradialis",
2025-11-20T23:38:19.764Z,SBS Novice Hypertrophy 5x,Day 5,Skullcrusher,1,5,10,0,,,0,20,lb,0,lb,0,2025-11-20T23:55:59.337Z,Triceps Brachii,,
2025-11-20T23:38:19.764Z,SBS Novice Hypertrophy 5x,Day 5,Skullcrusher,1,2,2,0,,,0,30,lb,30,lb,0,2025-11-20T23:58:54.640Z,Triceps Brachii,,
2025-11-20T23:38:19.764Z,SBS Novice Hypertrophy 5x,Day 5,Skullcrusher,0,10,10,0,,,0,20,lb,30,lb,0,2025-11-21T00:02:42.887Z,Triceps Brachii,,
2025-11-20T23:38:19.764Z,SBS Novice Hypertrophy 5x,Day 5,Skullcrusher,0,10,10,0,,,0,20,lb,30,lb,0,2025-11-21T00:08:31.958Z,Triceps Brachii,,
2025-11-20T23:38:19.764Z,SBS Novice Hypertrophy 5x,Day 5,Skullcrusher,0,10,10,0,,,0,20,lb,30,lb,0,2025-11-21T00:13:55.100Z,Triceps Brachii,,
2025-11-20T23:38:19.764Z,SBS Novice Hypertrophy 5x,Day 5,Lateral Raise,1,5,2,0,,,0,20,lb,20,lb,0,2025-11-21T00:15:19.071Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-20T23:38:19.764Z,SBS Novice Hypertrophy 5x,Day 5,Lateral Raise,1,2,1,0,,,0,20,lb,25,lb,0,2025-11-21T00:15:24.713Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-20T23:38:19.764Z,SBS Novice Hypertrophy 5x,Day 5,Lateral Raise,0,10,10,0,,,0,25,lb,25,lb,0,2025-11-21T00:19:23.863Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-20T23:38:19.764Z,SBS Novice Hypertrophy 5x,Day 5,Lateral Raise,0,10,6,0,,,0,25,lb,25,lb,0,2025-11-21T00:22:14.238Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-20T23:38:19.764Z,SBS Novice Hypertrophy 5x,Day 5,Lateral Raise,0,10,10,0,,,0,25,lb,25,lb,0,2025-11-21T00:24:57.150Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-20T23:38:19.764Z,SBS Novice Hypertrophy 5x,Day 5,"Shrug, Smith Machine",1,,10,0,,,0,,,25,lb,0,2025-11-21T00:46:36.016Z,Trapezius Upper Fibers,"Levator Scapulae,Trapezius Middle Fibers",
2025-11-20T23:38:19.764Z,SBS Novice Hypertrophy 5x,Day 5,"Shrug, Smith Machine",0,8,8,0,,,0,,,115,lb,0,2025-11-21T00:48:46.909Z,Trapezius Upper Fibers,"Levator Scapulae,Trapezius Middle Fibers",
2025-11-20T23:38:19.764Z,SBS Novice Hypertrophy 5x,Day 5,"Shrug, Smith Machine",0,8,8,0,,,0,,,135,lb,0,2025-11-21T00:51:50.945Z,Trapezius Upper Fibers,"Levator Scapulae,Trapezius Middle Fibers",
